player_id,location,age,system,joined
e8c93aa906ef4086a0e40ac0641e6743,Oceania,21,MacOS,92
d866b5de0ec343469b58a50431f1d2df,Asia,22,Linux,92
9a9ca3f279fc41b68de629286dbcfa59,Asia,23,MacOS,92
17edf00e7e7c44ba8e51e423725f4580,South America,22,Windows,92
90dfcf0add914fd89206651dcdfff50d,Asia,21,Windows,92
b7b8a2e1fd0f4992b5befd53440a909b,North America,20,Windows,92
004fc919fc3d469ba3d54d7a9de722f6,North America,16,MacOS,92
3971eeaec6dc4fd1b3069b09d32a0f7f,Oceania,13,Linux,92
2aee6b6842d74b519b18ca70a7929dab,Africa,22,Windows,92
25d9ad563a694e9abffd997c92e345f6,Europe,19,Linux,92
aa57e574e7d44579afa0d91a47917e97,Asia,25,Windows,92
843e5e7349234afd8955510a0b448921,South America,18,Linux,92
dd4cd712511745359f5511e1fb38d45c,Oceania,21,Linux,92
49eb5bfc8ade422485a36b3de2318b51,North America,18,Windows,92
eed6638c05f3464ba600cc4900ec1e2a,South America,17,Linux,92
cf4c7b2761814f97a979644a1b5407a7,Africa,20,Windows,92
09b9e70507d348ef8ece1f2841c2440a,Oceania,18,MacOS,92
5a70197a65fd41c493f49ebded50756f,Europe,23,MacOS,92
1e431afb3d9148ba82d38fb3c3ceb17e,North America,20,MacOS,92
9607e050ad2442c0bd42a9e1c3f8284b,Oceania,22,Linux,93
8a2b2987214d409b970ac8ac6618734a,Africa,24,Linux,93
11a8a91944bb40a98fc481ddd4b0cfc9,Africa,26,Windows,93
8ea6b753590b4010a1671cb1e9d7c57d,South America,24,Linux,93
d696d286bde84369b7c08a56eed8730e,Africa,21,Windows,93
4d025ccc082e441eb0effcddbe6dfdc3,Oceania,21,Linux,93
466d0f0a1a5b46c08f1eb51d58a2dfa9,Oceania,22,MacOS,93
72f66ee922d64a6e8cc1c8cb6ad0f330,Africa,23,Windows,93
22be658de7724892974ceee490efb310,North America,24,Linux,93
d09a81e04bf540b9baa3ddd38df4725d,South America,16,Linux,93
a614bf33163745caaa2043db2d9517cf,North America,13,Linux,93
e00cbe7b8f244ea6b44a7eb6919cbdb7,South America,26,Windows,93
90e63ee0a2c342e9991cf24c0693706b,Europe,18,MacOS,93
bccc32681d4f44439e476509ef8bf110,Asia,21,Windows,93
7017c76628c14bbdb6bc759dc8be28a3,Asia,22,Linux,93
b9d37a277a5d4ebf9a64affe3ee4310f,South America,21,Linux,93
d66043447ff04d459d74ac9c5d1148a3,South America,11,Linux,93
ddba8d5bc9454f3a8b8c3624766b3cba,Oceania,16,MacOS,93
851515372d8c408296fb0cf8218155e7,Europe,18,MacOS,93
03ee52c754004005a365eec51fb3e33f,Africa,15,Windows,93
2d23cae28afa48fa8e22f61c0a884ed4,North America,20,Linux,93
05cde562776a406e93b3979f927b6619,Asia,17,Windows,93
c27d268631e94ea7bdd11a1524edc7cf,Africa,22,Linux,93
c17a53d7d96f4f95a14355dbe651ef39,Oceania,21,Windows,93
06f927871c4d4de3bb392d3eb2cc1984,Europe,28,Linux,93
14b38e14bae044b98bab96984e995378,North America,23,Windows,93
9011e957ad8c4fa8a26c1b2cb0f3e668,Europe,22,Windows,93
7436e1be841c49c9bd3913bc050f1399,South America,19,MacOS,93
bf24a6cf63ae4d05adff33fb46223f10,North America,22,MacOS,93
1e82ab04dc064e8e80290cbc4d956ce9,Europe,23,MacOS,93
d16d5dce0624418d84f5866492a50531,South America,21,Windows,93
a6ce04051fce4cd68bee3fc52bd7a71d,South America,22,Linux,93
ff83d4bc8efe4c019b4bd1013d3ef647,Europe,23,Windows,93
83d6458a9e684db6a1a016b6f6ff771b,South America,16,MacOS,93
15d268882969458baaadb7db50db9470,North America,20,MacOS,93
027eb4d6d9b44aca939c274cdd4936bf,North America,19,Linux,93
a2a29ef0cf834504a7c7e1d2098893e3,Asia,20,MacOS,93
e35fa7cdd89c46ba985c12726ba75fbe,Africa,23,Windows,93
b3460e0ecd0e4b70919e9e953208a675,North America,23,Windows,93
1631911c2fa04f2680e53d4ac35383a3,Africa,23,Linux,93
fdcae89993234a71923611b5d2bd356f,Asia,23,Windows,93
95db1cfbe2124a46aa9a2a3530d8b12f,North America,27,MacOS,93
72cf26ed1d984259b50f3456b2659005,Asia,19,MacOS,93
b25c23f7a9ea459ab92f56275c61bf2a,Oceania,17,Linux,93
e1802e9049be4939b21efd8e39160646,Africa,14,Linux,93
91982f91bab4414795f0495740fbc725,North America,21,Linux,93
42a3c672a6fc4ea993574e46cb25eb46,South America,19,Linux,93
276d30170109410ca33305d5559f7ae8,Oceania,19,MacOS,93
ecbf7b084fac4b92a1b624a9b540a361,Africa,18,Windows,93
fc131de390ed45dfa2a1980d3162ef4d,South America,21,MacOS,93
739552308b3a432daadfbf28d055c4b0,Africa,19,Windows,93
2a0baccf25f44369960687239eb5b9e9,Oceania,22,Linux,93
0d2d68803b274ed09a32088fe2118656,Europe,17,Windows,93
28fb55d877714a8ea5fc1b26dae392ce,South America,28,MacOS,93
0df11dc6b3794d26985eb6979db6c4ca,Europe,24,Linux,93
19e8a80a718b45d8a102d72474580038,Africa,19,Windows,93
52d052b68a6a4d9182bf85d9cb04f43a,South America,23,Windows,93
ebe8091d14bf420a8725a5ad2c1452cb,Oceania,21,Windows,93
e2bb3ebdacf248a18d0228ab39860b5b,Europe,24,Linux,93
f9205b2b96404d53816690aa2d8629b1,Oceania,23,MacOS,93
e6a6adb801a2467f9d9bd6968b1ee1b5,Oceania,14,MacOS,93
36aaf0a4d7da4e1e8e5ad5b998dbbe91,Europe,14,MacOS,93
7e4d333361724520af1551bab1297675,Africa,23,Linux,93
752818716368413993cfeb31cbfd2bc8,South America,19,Windows,93
2cd8d1a64cc04c2cb5c3bc854303543b,Europe,19,Linux,93
d3621c97de3f44ec98f8ee421dd31175,Asia,20,Windows,93
63798ca226574cdb9b87322ecdd9ef18,Europe,23,MacOS,93
c8988d99849e446dbccd8063e4e1e8cc,South America,20,Windows,93
497d9e9f11fc440887d5c6c9ef55d439,North America,22,MacOS,93
4de909d355e846299e7eb91d9b85d31c,Africa,18,MacOS,93
3524a72ec11c44ada3ec2fc8205ca13b,South America,18,Linux,93
906167f51d26476fb9af43e25e12175a,Europe,16,Windows,93
99fd661ccc8b4defb466be9c6a31fa78,Asia,21,Linux,93
bb08450407074ddba1c43670d16e10c1,Europe,17,Windows,93
ebf92efcf1734391abe291e4b099619a,South America,23,Windows,93
74123a600a0a4343a387e8e26dd87d98,North America,18,Linux,93
a5183076f4f949ce820de18a8f588a5a,North America,20,Linux,93
9d7b3e53b40e4c7e932745330c4908f7,Oceania,20,MacOS,93
d246ac423f324a34b410c024490b89f3,Africa,23,MacOS,93
6e28c99ce50b417e843e9c7a5af6e790,Europe,21,MacOS,93
6a587a70676348748dc8218e5d565834,Asia,19,MacOS,93
2a843a6da1504bbc866705b0125795f5,South America,16,MacOS,93
b87458cb3108421ab6ceb6fb57cccd34,South America,19,Windows,93
36dc5a9d553a4435a4e10391afaa86a3,Oceania,15,Linux,93
ec0978a887884ff792e8f1344d4a87a8,Oceania,21,Linux,93
8ee77ebf38b140d1bdd282ffd5b1f59b,Oceania,21,Windows,94
5bb603c621ae48cd801c24511409b5e2,Europe,25,Linux,94
65f1402977b04441888a7108d30eab37,Africa,21,Linux,94
bd7049a37f2c404ba20fa2b1eb4e7c57,Oceania,16,Windows,94
6e0e59be4711497b88c0e79442278a28,South America,27,Linux,94
6f2513f0821b4e7ba6170e3e4802c46d,South America,23,Linux,94
8920f5964cda4dce9408aabae7e68b69,Africa,22,MacOS,94
f66e440d4a774c928e7ddc5ad82d17fd,Africa,22,MacOS,94
b477cc1c1828494abe89fc7f41b92e6a,North America,25,MacOS,94
6ef9082fc9a5450c84b51924a49f7e58,Europe,25,MacOS,94
c5d960bc3f4b45a09d42d53d8f613fb1,Oceania,19,MacOS,94
9c5f21df0bb84b1b905171da099310b1,Europe,18,MacOS,94
3036030be33140b9aebd3278e8ef0603,Africa,22,Linux,94
81029f12622c4d07b308c1dd25825e99,Oceania,17,Windows,94
b8f78fc8d4414aa3abc3f403b88360c4,South America,21,Windows,94
f1566f9e96a247abbf18c53d8a1463b0,Asia,19,Windows,94
ae64518717e44c3298b7544592ca9cbd,Asia,23,MacOS,94
357da94da3b84e489b728b21e7086d7e,Europe,23,Linux,94
4e349c24d2ac441fa014cb06c50c10dd,South America,23,MacOS,94
0342b82a69c440d08fe00460601fbe54,Europe,17,Windows,94
7fa990dc473b4dc7b500cb484d9e7dbd,North America,22,MacOS,94
5b45cf464911406f88c13d821ee1efcc,Africa,21,MacOS,94
5d821c3be7b84f98a4eefa5ba193a366,South America,19,MacOS,94
e80997f46dd14498ba5b1e8010c6e03e,North America,13,Windows,94
d2a4f96e97b14a8da8b643bda7645d52,Asia,19,Windows,94
1680a394fce24a5cadd82f635ec7b4b8,North America,18,Windows,94
7fdf98ea3098442487067eefe0908e8f,South America,17,Windows,94
d50065e00bf34d92b5790f3b9e656b26,Oceania,21,MacOS,94
7c524855d5944dcca3f6f32f97540d04,North America,24,MacOS,94
236cb924f962446f894f99559ab32e43,Asia,23,Linux,94
f85e697a1d644929bb5e880788fb98ab,Asia,17,Windows,94
cdf2f098f1fa4dfaad83f2149fd5ff04,Asia,20,MacOS,94
9df668d393b44b86999a366ec20dbc1f,North America,19,Windows,94
fcb9f813d1424c3182a2b1880163b2a5,Europe,23,Windows,94
7e4c2bb565934fbf942a981c8750f64f,Oceania,18,Linux,94
47aa390b44c9485a93a52a046a7f89d9,South America,18,MacOS,94
2c8416e7b6224fa09e6025d342f28a12,South America,25,MacOS,94
e92c4f855bd4444381afb4dca237e0da,North America,22,Windows,94
4e825286183d41098a3ea481d02ce8de,Africa,21,Linux,94
db8e5e231b1a459783c797bd4f8ee2b1,Europe,23,Windows,94
6b225644650841e69dcfaf51462cca4b,Africa,18,MacOS,94
c058631387274560a7043e71f958d185,Oceania,16,MacOS,94
4459c838f89844688dbf4daf4953e8d6,South America,25,Linux,94
1e5b6417304b40579b070758531dbf57,South America,18,Windows,94
2000003cee6e4e3abb4e24d3613211fa,North America,22,MacOS,94
c7032e85fd5b451b90f5a91896d006e4,Africa,19,Windows,94
b90076f003034b9e8a6b509f008c7868,South America,22,MacOS,94
6e38e3daceca44db838e7e64ab93e88c,Asia,24,Linux,94
9ad6c9dd830e413e933357db31db2eb4,Asia,19,MacOS,94
57d9a2839a634d1b9c3ed4fa956bf45e,Europe,19,Windows,94
5ddb5fefa3f54bb6b2c2baddc3883d0c,Europe,19,MacOS,94
4391ec79d8f340249b795c98f3a495d7,Africa,18,MacOS,94
f019237ac0564a98a2ff739681dc1f4f,North America,22,MacOS,94
39d4818feeb7446e9cb26f16de6e678f,Europe,19,Windows,94
5a860a134372473f87ad48c2fb0f26a4,North America,24,MacOS,94
8ba30160a8b04a6ab61cded8edc8c0b3,North America,19,MacOS,94
1fc074c1d28840f9b1f473109a315290,Asia,22,MacOS,94
b301951ec02141ce9696ac7a55632d44,Europe,27,MacOS,94
32e697ce10894cfaa8418e4a7d15b4fd,Oceania,14,MacOS,94
4bcf5d63e58f4f3b8825d56de60129c8,Asia,21,MacOS,94
1b7d713802584f5486d527138a1edab8,Oceania,28,Windows,94
4db2ffc786184840867f5ec17b4bfb25,Asia,22,Windows,94
ca00247070e9449b93422de8ff5d59d3,Africa,15,Windows,94
988c7865764c42b28c03821182017bc4,Oceania,20,Linux,94
a31a45e93cf9443c9da38fc024070e68,Asia,18,Windows,94
0713c385fa44468294d30423dcd7cfcd,Oceania,15,Linux,94
0b80f0dc45a0440688f0696a6ee8f342,South America,16,Windows,94
f3ca2da50be44e979926a06fb65997b1,Africa,15,Windows,94
4c6a06e622174515b0580f6840bfe094,Oceania,22,Windows,94
eca04627fceb476f8e170dbafd1cccc4,Oceania,21,Linux,94
a3c43e5f03b541e9b82903729158d8b0,Africa,24,Linux,94
1292790b46d14e1abef19683d5471ad9,Oceania,16,Windows,94
696f85d8b9f84526b52553aa8ff94c9a,Asia,22,Linux,94
090664978eab4310a410133e063d818f,Oceania,19,MacOS,94
e61136b4c3a34e8a97ac765fe7dbcf0a,Europe,16,Windows,94
0c5c26346a5d403a9c7ef5467bda73f1,North America,23,Windows,94
11299289420241f8b2ac730deb1d2557,Europe,15,Linux,94
868e683d08a04e9ba578584a0c28102f,North America,23,Windows,94
a16c4f96703b4eb6bc3b8ae6ecc085d2,Oceania,21,Windows,94
6c27fd37726149ef9ba8bf19f0a835cb,North America,24,MacOS,94
ee0666ceb2614353933044eb700e4e7b,Oceania,18,MacOS,94
dbe11c7ace734af3842ef89d367ddd38,Africa,22,MacOS,94
c611dc9e89784764b9be9c5fbf94dc99,South America,24,Linux,94
0722b3595ba1430c838920b18b4b9892,North America,18,Linux,94
363dfc9ba1924c0a9960381d274faf1b,Asia,23,MacOS,94
827ad21894fd4c03abd69d5af78b605e,Africa,22,MacOS,94
6c5e5c50df85455eb5966f952ee9c023,Asia,24,Linux,94
e0eb7572b64942e7931fef9674be4c51,South America,14,MacOS,94
d9d1aecfca9942b497d119dd2bc0664a,North America,21,Linux,94
746cec3d960d4c3586f077278725e721,North America,18,Linux,94
db61897fa205400ea1eaf73145cf1ba1,South America,16,Windows,94
20f7dd9e1fd14eb9a4f68ce465aae100,North America,21,Windows,94
fe90983251aa4f7885dd6f49aa513a61,North America,26,MacOS,94
e75ff7598bdf4092b4c1745e2487fde7,Asia,22,Windows,94
9a08c24a93d84ffba95c7ba891507bb9,North America,26,MacOS,94
584400a48461489099a6437257c9ea16,Oceania,22,Linux,94
0878806ea8034f27954e917ede6fea10,North America,14,Linux,94
26cafaa962894023b8e08137a0565c1f,Asia,24,Linux,94
355e7b3ae07d4ac9a89040f4f9740143,South America,14,MacOS,94
dcf5526300094ed5accf395a79fee2a0,North America,17,Windows,94
154d0c31960e4f06b748e70e0ceb12b5,Africa,17,MacOS,94
7c881e1e1b394e53a1582907bc0af032,Africa,24,MacOS,94
32f322fcec424dd388ba51d92cfe9a38,Oceania,16,Linux,94
e38e9066f31744b79ae1ac9aff08bca0,Africa,23,Windows,94
bceb2332154942998ca141c5af74dc5c,Europe,22,MacOS,94
eb129904e8414f0b900828f6c69ddcff,Oceania,16,Linux,94
f503b382a7bc4a0b89ec281f57cd6569,South America,27,Windows,94
6bfbf650504d4d9197b69b189df93c1e,Oceania,21,Linux,94
80b31859b7e143008a28b438d25ec91c,Africa,24,Linux,94
605c649e6398409fbb3a7078f9fcb198,Africa,23,Linux,94
8fc521442318450a8403bffa1126eedc,Asia,21,Linux,94
c27d715f2de147c3870942aca869c344,Oceania,18,Windows,94
ab07298e9f314445832d9d4aded7f5eb,South America,22,Linux,94
a80ef846882f4654926a30078ca81752,South America,16,Windows,94
6a0f112f9827424a8a4e9d60e0e1a9e1,Oceania,26,Linux,94
5adcf64434f1464daf7db9fd57aef483,South America,24,MacOS,94
1a858b93f43b4303a7a0378625e2daf0,North America,15,MacOS,94
a7b2ebf9a4e34b0ea9eeb4d0116f30d0,South America,16,Windows,94
46bcb4862d2d49628f6a41b8e7e27436,Oceania,23,Linux,94
6bdf51b108164da689b787e634e21fb5,Europe,19,MacOS,94
88fa6bf5cbc24b35a5df02e190968f7f,North America,21,MacOS,94
db5115fdccd94f5d96e9e8646348f822,North America,21,MacOS,94
5cb76ce550ae46b18a20fba3fb4e9ace,Oceania,18,Windows,94
eb1d2231f5104ff3b0f10e4454b62ecf,Asia,15,Linux,94
6a63f0ecca164f82a015ffa02aa6393b,Asia,15,MacOS,94
a3fa219fedc54174a03302d4596c9fb4,North America,21,MacOS,94
07a1b731008243bab87927fb11eb7316,North America,16,Windows,94
152bae7362284ef6b206d906ecb0c5d3,Asia,23,Windows,94
69767786245a4b50891e65245f98d94a,Africa,21,MacOS,94
7f25af9c5cae4afc8c05184b88af7a37,Europe,17,Linux,94
22874e8a9ec44276a385917629a5bcfb,Asia,24,Linux,94
8ef41a88754a4f7394e62963a4b323e7,North America,24,MacOS,94
caf8786e5dfc40e4b298e96513b87b68,Oceania,26,Linux,95
2bf4bab8adbe425f868bfe91aad6b695,Europe,21,Linux,95
89c2e0a8b8064c32b07fb4057ff7a958,Africa,19,Windows,95
ea9a4852fb1e45bd9b7f395fff13bb9d,Oceania,18,MacOS,95
6e05455343364079897bbaad60573020,Asia,17,Windows,95
2c4409c220a74c008204ee70926672c4,Europe,24,MacOS,95
6e48bd834bb248ae9dfa5b197513e726,Africa,21,Linux,95
8fa35a3139bd47cda1a7902b1c4f7526,North America,22,MacOS,95
51b84011cabc4bb18cb002ecef7d48d7,South America,20,MacOS,95
ff4197570af34a9f9c0548232d3d10e9,North America,22,Linux,95
69b29b95c6eb4f12a772f0b0f5be0b4d,South America,21,MacOS,95
cb681e3d821d4436944c38051545d966,Europe,25,Linux,95
35dfed5473844532ae59807317e0704a,South America,21,MacOS,95
73b7207c42f5467583b2f4b112067d29,Africa,20,Linux,95
61c0ddecbc1a4b9984ee37f73a6659e1,Africa,25,Windows,95
44aa603527324ddf8455cee79cbe2627,Asia,22,Linux,95
65b9f534808843fe95d9649a9d2b446d,Africa,14,Windows,95
27a9d17f17ed4bc09d8ec6ae48dbb5e6,Africa,17,Linux,95
3428b6dc4b73413c8fd74aeb41466694,North America,20,Windows,95
c4a2082848d5492785eec042aad8d37d,North America,19,Linux,95
00b5c8498b7d4382aff565d08685adda,North America,19,Linux,95
c243bc11ec0f4559b3203ea034a1ffb3,Europe,23,Windows,95
3d49846a68d0481fa5af6c7141e4ecf8,Europe,19,Linux,95
a4e7d394d29144d683509a6421c88aa3,Asia,23,MacOS,95
af7fc129e44d461197ca7ab1b5932623,Africa,18,Linux,95
1f46316f756147fa9686d2c3d12dadf9,North America,25,MacOS,95
1b3146fc04874a53b71a5d4d9800fac1,Africa,21,Windows,95
4828fa2a3a7f415281d119d6d00b144b,Asia,22,MacOS,95
75299d280414427eb633c94efaa3ff2c,Europe,14,Linux,95
44ec49f26c48429984ad6a312896829a,Europe,22,MacOS,95
8710edb08db24a258e51d3d3a4d26f1c,South America,19,Linux,95
e9a84324c8854a2298b7dd3eb40476d5,Europe,19,Windows,95
9d399760abc842188292fe48e2aeb7cd,Europe,24,MacOS,95
7911d88cb3bb43f896da58ddb72791c8,North America,19,MacOS,95
2df007f5e030404aacf36b3e261777c7,Asia,17,Linux,95
058d75da28bf48bb89ab44048de7c08e,Africa,17,Windows,95
4031a4f4a1314174b70c8ad100667978,Europe,20,MacOS,95
36d46b5b937b4e19ab40c2365dd4439a,Oceania,20,Linux,95
2c5245b53c0644f392a22ad8d6036d3a,South America,17,Windows,95
ed638da56b084fe98cf9443ce24613b1,North America,23,Windows,95
681ae398ee304b3d834bd68ce41862a2,Asia,22,Linux,95
64fea0e8677348b3a04aa7bd02107b51,North America,21,Linux,95
4618910b1c76477bb082057a29ade3ef,North America,19,Linux,95
bb84655e4f494bc8b30a9319a7f75b36,Asia,21,Windows,95
bab3283c4a0945598783aa593aa6ee16,Europe,21,Windows,95
6d76ef22fb3c462fb2383c9f9fcf70fc,Oceania,21,MacOS,95
9a8d4b2725c54423bad72f2072cb5028,Europe,19,MacOS,95
7d4caf0cf97f47afb1e69f37e66aee97,South America,29,MacOS,95
fe74e642d0004cd68fb16d20297321ec,North America,20,Windows,95
569af764221a46ceb999ec481d6243c6,Oceania,22,Windows,95
892729a506794cb7b98e502e8dd363ef,Oceania,22,MacOS,95
b9d786aff2af45119c5d34bdf2fee93c,Europe,23,MacOS,95
50af9bfcce964a29ad0679e0462bf2d4,Africa,20,MacOS,95
97a63fd7b8ef458d8a0bb715a1a2e142,North America,19,Windows,95
3c6d9c6370d14ffba24d89c091a8eddd,Oceania,24,Linux,95
5fc96a4536a34390b050086cc28f4370,Africa,16,Linux,95
310f2481ff944059895934f8f0577db5,Asia,18,Windows,95
bf75e052d2a84997b50004a516f0763a,Africa,21,Windows,95
c44ecfd40a3d4d4cb157352faea0f971,North America,24,Windows,95
df69607b302e49299db16b3632191157,South America,22,Linux,95
c3b34a99ae094d878d504f59b6c2789f,Asia,17,Linux,95
a1cc3ed6eb3c47418fb25281dfd51d51,Asia,21,Linux,95
30f52f4e460044a5a1004b8d19eb31ef,Europe,21,Windows,95
1c59db44ab2e4447addeba0adc781603,South America,17,MacOS,95
64108a0b3c41448986e01b164b0e7f3c,South America,21,Linux,95
ac2ce3f5ee9d474f921e4897fc959a66,North America,25,MacOS,95
46dc9a63efaf4e159a88be99a2b4e22a,Europe,26,Windows,95
29dd1f352c6e46a69d4e8a2d75393567,Oceania,19,Linux,95
0abcec15747e4a1ab1f675c5954a6dbb,Oceania,22,Windows,95
f0e499560347433595df0c9c76acee9c,Africa,17,MacOS,95
fa5e43a5e58b4ed8be7428b6c53d37ea,South America,22,MacOS,95
a6aad835403e4337aaf6693f77f5c626,North America,17,MacOS,95
20ad047ca36442948b6a0bfca024c4db,North America,17,Linux,95
d455215d71b84b9588271c1ce1ca984b,North America,17,MacOS,95
dba7cc16421e44b38bcacd9983630655,North America,22,Linux,95
27b2a1a4d8f34b359ee487cd1b2faff5,North America,13,Linux,95
50f463f4169c4c1eaea087783d9ae684,Africa,22,MacOS,95
915be8f85c89483e8c25ba3e841304ea,North America,18,Windows,95
2da4779a3e5b4ce98ea685669392e95d,North America,20,Linux,95
f72941425b4f4e9a9c0a2dc49ced5fc8,North America,18,MacOS,95
790d73b63e1241469a2b1dff787ddd8f,North America,22,Windows,95
0e7947bd0f694483a907b2200ac35ee3,Africa,25,Windows,95
cbaea2f2011045529f3964c58d0c65a6,Africa,14,Windows,95
6b976e16e074436ea9778c408fc49261,Africa,22,Windows,95
f90a524668074001b6a58bf00ef5f3a9,North America,23,Windows,95
c2db8a8c19c34cada05ee72100d57c59,South America,16,Windows,95
105f9007117b4fc498856460cd2ac7c2,Europe,24,Linux,95
9dd3df9fc6d2428aac84e931c0d35f2d,Africa,26,Linux,95
6e94a178b6844e9a9f4de041524a57d6,North America,24,Linux,95
56a356befd3f49caa9987382f58789aa,Asia,19,Linux,95
048b10a2b9ad4013ae9e43480b5157c6,Europe,19,MacOS,95
4bd42c5b854c4eba98821b3c32731e68,Africa,20,MacOS,95
27924f49435242479ddd157154552cd1,South America,16,MacOS,95
d800c3261ae144e49edacf7228a3b176,Oceania,19,Windows,95
08ee142b1e1142ec8ea0b203a9364084,North America,19,Windows,95
f4f3e6a0075548e8a4c754a9deb58452,Oceania,17,Windows,95
38b96297e3684e53a47a00ed6563e09e,North America,16,Windows,95
d9c93d73383a4b45892c1a3f370f9849,Africa,18,MacOS,95
805eee59aa0449f1a2907a9d3ce6c5a5,Africa,21,Linux,95
45107761bac847d3aefb0a4db3022321,Africa,21,Linux,95
39b4b80a901340479b402e4d3fe6362c,Africa,24,Windows,95
a841c4052a7649719d1a9f6e016a1576,North America,18,Linux,95
fa430b12d40544ca96bbab7b9521d3db,Oceania,22,Linux,95
583b783f4f954ab5a83da24db88eacef,North America,23,MacOS,95
4a826ed3849a43a7a5c9d5870508a6eb,Africa,23,MacOS,95
7160a6f27ed24c869c226c321f4ca9cf,North America,19,Linux,95
e84d5cb055a74503b96ea39b83fbca7f,Europe,18,MacOS,95
b0b0e028ecf748dd9024502904e65676,Asia,22,MacOS,95
44a65e42b064467aaf8920462b952935,North America,27,MacOS,95
f9fe12e6cc6a43dd90a67b07a96a9ab7,Oceania,24,Windows,96
1760e3cbefd64279a001aa8641b31fa0,Asia,21,MacOS,96
6e273dd66c214242934041d72715472e,South America,20,Windows,96
64a6f22284084e21891d62cf07d95f4c,Asia,18,Windows,96
5abc0bca0225472ebc87e4c0e786d473,Asia,25,Windows,96
6f4ed72b365b4134aca9082e7e31ef52,Oceania,17,MacOS,96
4d8acb5997bd4e57b41c863d54621738,North America,21,MacOS,96
b55bb4ce50dd464ab90e1fa17941cda2,Oceania,17,Windows,96
02a8d2b0d0a748eea107cdb3a386323e,Oceania,24,Windows,96
7f440d93f2df4db2865929473ab0ac3e,Africa,22,Linux,96
11822d9f628942669321afbdb4a0f9ba,Africa,21,MacOS,96
15ba99ae44404a01b867932d7f6f318e,North America,21,MacOS,96
e68f6202ffe64174a76031993f4dcfd3,Oceania,17,MacOS,96
f02777981284455cbd0429f727560905,Asia,25,Windows,96
af2f8cc1f80b4c25a2d0fa6b82241e46,North America,21,Linux,96
9707b4f3af4b479ea96902e138941914,Europe,22,MacOS,96
2049a625db034734a2698f1457b910bc,Oceania,22,Linux,96
e0816e4ee45b4b1e8e374ef5661ee26e,Europe,20,Windows,96
902e671965524ead97e9ec102fd12cb2,Africa,23,MacOS,96
e1184d047ed04d929b093fe0f49c2772,Oceania,19,MacOS,96
bda36d5e95704a6c9f6f010f99b74e46,North America,16,Linux,96
ecd02d03bf3445d3a6eb8207653e463c,Europe,21,Linux,96
d16f15cda6f64f3ab6165faa247fb32a,Asia,20,MacOS,96
3d5a7af5ca8d446197677af9dea29290,Africa,23,MacOS,96
8f081def29a345aa96de3d735a405f82,South America,22,Windows,96
22b7973d25754b3b903894d59507b859,Africa,21,Windows,96
c499e1309ac941089b6861be81e2f43c,North America,21,MacOS,96
eb50972bf3804a95b7c8c24d52251e6d,Asia,19,Linux,96
a5da47739cac45018db12b86156c80b3,Europe,22,Windows,96
21e726e497474a42b77e9235577074a7,Asia,19,Linux,96
ab701b0d19cb419882847663917baf86,Africa,19,MacOS,96
bea3463ecdd2412aa8c3e2aa79dbeb1f,Africa,22,MacOS,96
391f8fe03d6b4884874d9869a599fadc,Oceania,22,MacOS,96
8894637f002f4e7f9f1d7093ce89567a,South America,23,Linux,96
27c2c22e4ed6432a8bd2704064ecd1da,North America,19,Linux,96
85324f4fc1554535b2ee44cfc2c73d98,Asia,21,Linux,96
3b0cfdc1d16f454f90b9d046aec1b6f2,South America,23,Windows,96
7c01dcf0a43f482bb8eadf08024a8c50,North America,22,MacOS,96
d150d1b59ef344beb4126cc0abc462a4,South America,18,MacOS,96
1580f92aef694574b1b7c136a93182e0,Oceania,23,Linux,96
dae50ed6dfe4490d81c306dfe46df233,Europe,18,Windows,96
beb8df8b0793417cbd5da783072dcec6,South America,20,Windows,96
2f79bbea61474f2789a125f9a70b2262,Asia,21,Windows,96
38a2aac96a8c4be7b078f87245a13972,Africa,20,Windows,96
9de4574e0c014605b91798e276c97a5a,Europe,21,MacOS,96
22d5de27bfff425481f38378a2c8b28c,Europe,20,Linux,96
0691e1117bea4f3ea9489f913ce99edd,Oceania,21,MacOS,96
72022719e7d34cb5b7e7e5800842f71f,Europe,21,Windows,96
6d6945dffbe24c568dbfaf082eb19ae2,Oceania,13,Linux,96
7489d27dcf2144d69600b1fe3e7e2641,North America,19,MacOS,96
d048d9e0cfad443a96922462dcfeec25,Europe,22,MacOS,96
7ce4cc150ec84bb98d887d3d5f1b854a,North America,15,MacOS,96
6f9f7924a7de43c780a93a19f40dec98,Asia,19,MacOS,96
e9f70c320b5044ef8b0edcb439781e63,Africa,22,Windows,96
03200ffc8f4d47978848a5c37b9d4746,Oceania,23,Windows,96
cdb25387128f4f17b2c8621cc142e855,Europe,19,Linux,96
ffa839b6c07e4179a3572fc976e762de,Asia,20,Linux,96
31d83a799c6c40f3b173e84377a27586,South America,20,MacOS,96
ab8c2e937ff149b78c3da7127414ce9d,Oceania,23,Windows,96
45724a9199ae49d88d572a7f68ab17ed,North America,20,MacOS,96
2f8fb5c4df274c8babaceba0e8e0ae6e,North America,20,Windows,96
dd9985ff1e7341b2a9f71a2eb8e18c76,South America,22,Windows,96
1773477d729c478c8ad2292c631ad181,North America,24,Windows,96
80874dae2b994dc18b51bcb369dc0fd5,Europe,13,Linux,96
875511077c3644c091846349e4fde1ab,Asia,19,MacOS,96
68430b804c8644719e11e1283d32c2e9,Oceania,18,Windows,96
