item_id,price
5635e3ca4e5142caa0e078cfbb127190,90.28
011452ba0d6d4d01bf61ed458c1de288,10.84
0b94f02ec9ab4132807152b4eed05265,24.99
4fda01923e164cae8bc6345427852d2b,37.64
c7752db147fe483ea1066735b04e555c,38.04
bc24bc49597f4802b6df5f8df4826949,50.52
2a3bc020992d4624a53d4dc9d0ff9694,61.7
31b9d83da08b44e182c7df309a622b34,85.97
5a4017b2a5cc4b1ea891560c5ab20bc9,88.17
4eef77a89e9347618c8e9e331a1440ee,23.6
d5a72af7ab71407e94ccc7275bbbaf7f,82.22
77b3f459f1504e8bbd3d4c2a4d47f1ea,25.34
197715172ce64a4295de984c249a555c,10.84
0249ea1399314b3899a08b694f35b486,64.62
e98c81c3f6284072bf0ab88e79bafc29,2.61
eb8b61a49e124fe3a15bfdc6008a5f37,94.3
70bb34e209ff4bf9b0e0045b4b504a3d,74.88
8955343ab67646cc9a75d2aecc048e2b,33.99
ab4cafd9eb86417391eb2aab6d59b379,99.28
6c003638a7884aef91f8fb8089032477,48.05
20c670bccc334b9e98db0da6da30bf82,46.1
59ad20b326224590a9f0df4716331a40,8.55
f7c9e93f3102463cacde28ec52e3309e,41.56
20ee2ca451914ea78628ee373241dd6c,60.11
1d0b2b8978114619b69c2c732d9cd2a3,20.66
a2dfadf804c9414b8801e3ecf613ac70,90.1
5d7865f3eabd4e799cac523cee59caae,42.77
b11d6762fe80400e92446cafbbb339d4,27.56
c44fece3fda8462f8bdd4609e1fc4033,20.79
afb027d457f04bc98de1a3d1f318105d,97.68
df387a5a31304e5aae7eebe8ff47fa8c,9.28
3e88516d8e90401594135c2e1df4f956,2.82
06d4782e58a94c7daad66c0f8d2d9dcb,65.92
f441b25f44c440179aaf4feb5e12f3f7,92.38
3ccc64bac68645669c7f43e31c738fa8,82.87
cbd0f2c26e5f4d5aaa59c914b77d8dec,15.87
e3d4260fd9714708887ed5ad98c3b0a3,84.65
716717911e1642418a1705e015830582,80.88
a0ff608c83e14fc79ce4ff5dc83a558d,32.4
ac36e4efb6b74a7eb270b846e321f127,71.1
85e7bfa112b44f499602db8500f3aff8,29.68
a2f28e881d09478daea0331bb76a7b9a,45.63
c21deb1ccc4d46b1948550deadc7af78,89.67
63169362e8964b17a1d23f1e1f270ed1,31.98
255d0c5b29d1409080ea49e3df85d7cf,22.9
823deaf02ee545f89308e395ff42373e,78.24
567f5f0cb8a44d0381c2b21b4f70b147,23.12
2da96b33b30d4756afd7f1bfd2f8a707,88.26
90845b4b5e6e48f2ae6af90170d77897,78.75
c06bacc5515b4956a14fc62a57cf6f04,9.83
bccf0f0b32c5467e895aa54138eca9de,29.54
4a3db4fe82de4d5d8e658646d5add2da,75.66
cb17141208a7401db1df9820e96831c0,48.07
af255b08487643d5a9a013d1050a8446,79.85
48dfd32193c04ea3be34638f68e65a31,8.3
fb3e9b28c4994025917cebb45c2294bc,35.16
83e6dc1b620f45c9965e30d5497708eb,88.67
c08c6c480b914d37af2de94b3fc77508,34.66
4d9504d8ad2e4cebbda1f6bc620e1054,64.01
d9220ad6555848c384c589c8c2045955,64.49
c050682dc58643b682410596ca1db83d,19.9
785e2a97fe134a179d0b6a863116d9af,98.23
d67f7f9d5bea4a3296450dda9bb46d6f,83.24
19a284b7ae1a4001992cd26ec5e244e4,96.58
eb6c502a99f24764808ca34179ff20f6,38.54
2f9d2b1670484be1b2ad1eb19fff1f79,88.6
9ed618ba947c40d79b3146346d5df7cb,41.12
2c4c28d04b594d6aa65d7738ffb8b99c,87.03
92a59b917fdf462ca3ac025b14482e25,80.17
eacb48d2e0544904bbe247dfb4dc094d,49.18
2720d041e4d4427eb309c4b473e84a4d,21.08
4a4646c9b0f248d69e7e73640a1cb9f0,55.77
1dcee7d03e854e0dbc60c2a0180448e4,23.22
e84af8f52f124e1799ddc110d28687de,97.91
64d9016daf0549ca8555b0aa5b596ae7,45.0
16168ece313e473ba6dd533062781efa,80.48
e0beb204cda341bd8c9390d2ea955d9d,32.59
396dbc898820485cb1d366c44c824096,81.84
0c3c4435ea354751a4dbd5f05203b573,60.62
3cedbfbd972849c997ef130b02839d51,92.95
d07e3f9149934e0fad7a8c8f3173943e,70.11
b0d644fcab024addb1c898aacd1c0285,88.83
b85e6949a45d4c8d9f2d8e3177a0b695,12.64
15d399ea7c5643d981481833022b50ed,76.87
93ce46ff250a4157a63129b4edd93ca5,16.36
f3a4f8f89d8249e487ec52110e438a87,35.53
08fffb93e3c84118850098fec951ca00,9.51
5d8c73f7a5664c2591e368075bc31019,77.59
828d638c417341dfae289afe6f91b88f,61.25
e1aadcabb4e940729428d8ebd1e0ea42,48.81
8c23a4027b8c49bd9abd13478f54bc4d,83.65
9b02acc8114944688c241b1122944bbb,39.43
af7649f69fed4f1db0955d55c452a4d7,80.11
c972a29bc9c34b2c9314926435f95401,87.47
36a9bad8973046f8a8d4a44057c931d1,28.38
586f12acafc54d389c4355b3131eb79a,8.13
8dcc7db324b24a4ea20633321b4d7816,23.24
50e3934b69154916a00a9b1139ddd993,90.07
bb3fa7e1393b45ffb74f3dca07fa6065,82.21
44912198919641f495c35f6b194dcde0,75.46
92fa637c10c44bbabe1e8aee691408a0,56.48
a9c12289db0b4fe6be3e01f342ccc6e5,72.2
ea6bbbc1ca3948028d821a30b588d177,29.71
1450b46adee14d269b5cb701bfdef44a,47.59
dead4c4d2cd04b1a88b161de338e1329,43.83
5e7138c5334549a39e1d2eb13c02c7ae,66.63
1e55d5f3219b486cb07afe7dbcbc9d1c,16.46
cb79b529d16c430cb1cc3ad60f958310,83.57
39f05dfeeea442978108eb5e04d8b4b0,84.69
f4dad7b3f0fa45c4aaa6f2b150e8f213,62.74
e49795ca88e2411e8175b7b6eec7aaff,74.35
2f3cc1192fb94968997a64eae6a7685c,18.12
b7e5a3169d3c4d1aab71dcbc8d7e783e,55.15
0b79488372894414a97c69f21bf7b12d,99.12
6e4a4f111ab348e381780fa173938119,8.34
6ced43bdf5284b6d92bba8e844d76403,42.57
8480550a006e4bfa955ccc3cd67e2080,62.53
27f9490602f84116a857f9d1b252d7fd,38.53
445514209db4459196bce0051aa75509,22.35
0434f9b586b6450d80e7c42e56bbb085,89.89
b3cc6a88fec5448e91d5b9ef7f957cb3,30.73
b18617fb803748329ed1fac8e08fd7b1,40.64
55deecc5665245df9c9857fb0dfb1c1c,59.15
16a9a4d1b7554beaa23cc8c4f7bf9b38,3.61
9b2c198f9c7e450f8903ac8c917adfe0,51.21
e020a0ac5e8248659c11c9dd820b3cb0,79.14
831ffc694b7a447b9e377489407ea9e8,24.74
0ae8f75c5b9a450a98a3b0e8790d9094,29.26
35fb52e84c7e4d4e9101e830817b987f,1.7
c1d7bbd55eed48bc905c433ba2773b63,54.44
84812f58b84d49a4bbff6259b6193688,74.74
4c2c303b12e8493aa25ba5ebe4c45089,89.23
395884a49b824583ba674e77906a94e6,90.9
a3370fc39d98424f82548b18b88d710f,3.66
a2ec0137349a4a9bb322322c7de7405d,80.37
c272d0649af84fad8e39d9f0a7c7539e,92.67
0ed424decda148478b3803c0b96ec98e,13.73
9826065321d146e49208754473da55cf,88.57
96fc015f09734d60945512ad6edd74ba,98.13
81ba15ff19ed49ea919993d6d4ea1e5d,58.67
ee6d6b621277447b90b0572f457b15e7,72.18
522d50c79f8d4f0e93b79b9082c38c5e,23.68
d167d74573dc44ad8dc56d61dc439cae,69.96
818954a212af4564839b2adcccdcc626,30.81
bf014b9e71244ea0a6d966e37afef819,65.54
5f934cd6d3b541a99e3c74bf58b088c5,15.11
82e3f0ef40da4a33ba893d6cc43481d8,43.57
41a00f9bdfb047239a1de8effd453c79,62.19
a0c29724c79f4ba6ac889eaf2f10052e,13.81
795e07d5e81e47ca88c1d71eaa758d7f,10.67
dd37829fdeae4711a8b298f3ad731d96,10.59
0356fa86eed04bb5a074d4899a6fa8a6,92.6
058812ad0b474295b20b0f6d14a160f5,48.62
1bcb31ae5b624888b7daa9d9657e03ef,93.24
1287bce75318410dab1ac9fc3df8882e,67.75
9f56c6bb7ccf4de5a7c464ff032546f6,71.57
36d72b150d11413081f0f784310bf8ef,95.61
67550444a9e1422f840d74b7d65b2117,83.72
932aa1dfc88841e386c9e6125c585e80,37.57
908d8211e0c2473fb1b639d3344842dd,29.71
2e3031dfff15487384548da5ca1265e0,54.81
a01674c3a67942dda8f392be66764689,98.9
5b3df21797b34be89e4b43f9507f3e12,61.09
f1fef83a64ad4cfe9bc9dd4c5386a081,78.69
8bf47526516941d89c27258f2d236be3,33.66
7d66a1d9d3e847ad9661cc8fede69ff3,99.23
c2e3c665730e479987669a089458ec83,59.17
f2fcd1c1410d4cfabe245d94fc484bfd,14.39
f7e140602b924761bd48e399786d1b1e,45.01
f8e22bbd83b1488fa4b7d00327272d35,4.77
b092398c674f4cebb955605bad8d7c0d,31.56
62e3c1ffecd7469ca01471c54b705124,34.5
c82a759ce1794eb98c35437aa633c75c,61.12
7628ccd2fd8744f29acb554b0f90a2e2,19.84
d267c0650b5946819dc6cde884b635ad,68.67
e616abdfe81147119810ddb965609a30,67.93
76cd36e9558d4e8cbe048552aeefe58c,9.09
f9fb956f57f74bbaa604b8e550e23225,50.4
97f70bcef14e44c6b748aba8f691ca65,19.05
7b4509fa927e49708f776dbecd8e6f33,94.4
e500768c56244708ba6840051e7cec7a,36.54
a0da71be81074f5280c1192b75f05520,38.82
4b753c0048604b2aa7fb3d2a60cf2222,61.37
b8d88217ad1942a4a12e5bd5b1999329,51.33
2e52c25e5a264aa7a92c98c1288d47fd,85.05
41d697cc362445cbb80513b921173bfa,1.64
91b783a9b449480d9ec86df755b07da8,61.9
0d519d4e3c7e455c9726f1e10182ed0b,5.7
4ecc9cc771764f91a76bdd0d59ba4ea4,58.54
0743bbfd893d46c0adacb23da5b42386,47.33
1dc8f7ca1bea453e91c31098d1b302e5,81.75
6ec75973f3b74c3486fd4c46a22797bf,48.76
bde4e93624db4d1b80967977df124089,27.0
24c97ce6200f4bdebcfef5a1a54e12d2,8.62
f24ecce381844950876679e5bc43212c,67.63
ad779ead6c674e57a7136ff690b4a661,91.92
1be3a1e2a5a748c4baea3a52e2121758,77.34
9606d349ec7646b7abbdcdf4b2b2ab2d,6.27
c9c4c8b4ae344c569a7363c45124ca24,22.12
da3b001563414fb1ba0ad36f8c127c24,17.74
23688e205f5140f1a6ef501ca718de09,33.96
4cf5c1b6c9bb4d8a9fa678b6dc4e3b0b,44.15
30572a0f2ff94b3b8411dfee05ae09d5,35.88
b3d00112454a42b49bcaea83ef13ada1,84.65
b1ba4806e83f428f96cadeeddb2e6284,84.91
709ccbfdfeaf4d82bdfaf74054db9e02,58.99
f526e20e6be74189add903f28a81c2ee,66.49
ec6ae17e439f4eb0a493247f6368c6e8,19.64
b44767861d57469aa0ef40f4d5b3d6fa,86.44
cec6428d82904e58abf31a6bdf550652,22.03
4f155c81b33b4a71af12b8f0d57583b9,22.46
2da42d8dc4074fbda1c7f874d318decc,28.13
26bd8115e2ee48e8ba28ebe31c774905,21.61
fb9ee603ec9143029fb4eaa8b36e6f52,5.8
ece7b951b6cf45d592a692ab87318005,93.65
d0a722aa64e54f20a39e0df128b4fe7d,86.99
e2e075e43b3f4ce89e66071b2f679137,4.78
6c6961e2b0b84d14a073e496ebf1532a,75.38
c34c68b6a8b14bb2affa8acc09054d17,58.37
b038deff747a4a3c908d8c61d7b7952a,75.94
9485fbca1b2d44558d67c9fc309ebd99,59.72
5379acdeaffd44e79ab85c0b9df4edc2,63.69
8e3219963d0648d0a01af7556a732843,67.6
e397306cbd554a0383f478c7d5a18495,87.61
53e2f4e262f24edeb55ff108ecf573b3,21.57
aa17f2b0c7ec41c4a9781c17da29a069,71.44
14bcb0c67eac4d60b31af71d6167154a,20.78
c29d3f57f9d74c679f3ef41cf35815af,81.91
5ccb132a835a40958a73408bc78e481a,30.91
a06191e0592b4606b2eccbec311fb2bc,29.02
3185db4c370749119d4726541903406a,57.18
57fa0beca30448f19613fefc01147263,42.27
61bc0f2937c246df8f93b3d17ed0a9d2,42.93
bacde7d2285a446db088244fbf8f1110,18.89
82665806740345ff97e8e09cc6491c0e,34.45
3dfadaedf389411da2fdaacd59deb72e,26.53
2d49952abe18434bb1e35fb222ff393a,47.34
1dd8bf0a61b04136a66cc5071d5d82db,66.73
ecfeec9155fe46339d5985c5d15ccaa0,1.83
277b323292f34c26a2440d4a0d57561f,69.39
731d1382d6e1467c81a33a30ea759210,32.17
353cb251cc44410fab1f3a51111d6d6d,54.83
d584297687e9459391e15a31a29f08bd,28.51
e2e470c5e543461c82d4706ce2345563,7.08
4bb5525cd87240b2b0dd16fd85cad8f6,10.18
7a8a68ee8b3540e1b86d028f80db8cea,18.96
0435ccf230ed450eb0640bad415d54d5,63.32
308e57231acb4f59881821c68dee01e0,47.86
dc0dca8fb9d94c61a702fe8460f7e318,42.93
a3e38a18e5be4fb1baa53efd782acf07,62.5
e095b161573f42a1879d808d282ca355,6.64
a964b3ab908644819f4be52d63c2e246,68.36
774fd620f4d6442abeee44fb39a13dee,5.14
2668f90e868845188574a2f4a2265ec8,61.87
3de5ea4741244f12a76d2824d5c916f3,24.8
4f6e57bbf2084bd0875fc97f5d320bf8,38.15
9805e0aa39a246d4a90c3258804bc8dc,23.41
c151d269cb6c4e5c9d134608aaa70f0c,31.88
8cd86988f9b74bb0a3318d852e61fb47,79.63
f519f478bd354f8abba633a325ce8bbb,43.93
a3fda0415ce24ae7a95f5d1ff8e2e24d,91.76
48cd18408f4b49259fc07d392a8aad15,6.84
ace960f1185e4d0fb6cf27660d99752f,21.69
362ba8239219484398e166bcdf2d67bd,1.85
4acb78da47194d3bbd0e8a5c710b663e,11.04
d2cf2e5a8efb4ef585c111ff0109804a,4.33
e0ca42e8e2b142ed87dfd0cd58ae069f,31.75
11b8f4d633f547778123b5c1d65f6ac8,48.5
b6215c8829924e9a9cfff994f1be13e5,64.39
347c69fa5f1946e49325521479158ff5,68.1
3a2ce55676f049f587aae6eab798bb28,98.42
f816d2edd1024b36bf0a746a685736d1,21.1
933b46f471d244f4930940040f0dd476,21.5
c66669376fc74ec383e4285f4389d563,24.78
731d5d6885e64fd2ba24afbdf389e8e4,12.07
3a1b42a28d884dfda7582e8537edc25e,92.15
71ef7f8fef424a218f548a00add0b084,83.16
5f86faefc97d43f3a653e8f595f7a0a4,37.12
461c2e8c4a1b428980ad50b68f281cce,94.13
8f767f98b4d149e99773a21710e855a3,5.94
6008ecb0d710429b9268a2fe9eb0a6f1,28.47
6020f526666d44be8d04921f7fc82375,72.81
bd18f5559f454133ba829a1b17a112f7,4.16
050239f32e5645c59dcc9f7e9ef327b0,82.89
c73c6c8f494c49ef94b0ec7773cbdbdf,61.58
ffced0982ad94863a4095ec1b6695fd0,68.21
85531489c0a8468486bb8cdd63e9fe89,71.34
644d11ade81e4c37adc06769e06d73ac,38.58
bc9adb8637f44116b70aa5d947b9dff5,47.01
08520d2567e549da862b3af8110b2ac6,87.92
7b0a925af9124310a532b2492842d948,10.11
9091e5d5db1d4bd199bccf2147cbd6ed,64.35
1735fc7db5be49a18606f7dcb2289530,6.89
42c2f97dff3f41859f851eb77590acda,39.31
ca8c21a45ce0452c8817565b0a3d9ad4,74.07
f571e377e86742e087b693a5bffd4302,78.99
bbd72aaad79541faaad01aaf9738110a,45.81
42e15aebc8154ca8a7acbdc2ed8c2b71,5.44
7ced626f9b0842da9cca2495340058e6,60.84
2a7405de150a4a5894d20f5bab0bff3d,62.13
1d5ec25d21514eba84deb2eb686c7f00,6.71
6eea0aa1e6b54cb4bfa35e169f72108d,86.09
98695e32f7d34ce59d8ed70c6c5a44d1,7.46
c67bbf1da7e84322845b5f3f830ab53b,44.63
b3fca9e243434b859f600a33a5e7845f,22.0
2ec73115f89c40528c6256846a8aff13,86.14
b0f6e87a73d44ebe8dff6be9aa05cffa,76.56
3d6c2bb6d98d44e292a3a613a9529548,47.35
5203e0a548a24d42b69cbb8ae2513579,81.76
e425800e39764a13a54f3ccaf796a1c5,98.32
b2c561a9198b41b5a5f38850616609aa,12.69
d906282badef42738aa1cff3b4e7795c,49.89
6b757555059a4a768739dba9a6e5773c,32.72
5e46fb0ad4a143b7bb6474596de79d36,52.53
59d3c29085134ae58eed503f5a7c7faa,66.24
e2bb4d788a974c4290352d434b8e4b3e,94.1
a5d7e1b824214be39c8f2462cd3a2992,30.42
26cc3de66f6544df991f963e544b6ee9,17.18
01882498211e4d4c993bb1acd0ece495,48.36
69cd0fde9df84f8ab59a64d052282da4,88.51
2037f12c09964a8d92cfa739c5c228c9,59.9
fcb258917b0244bc95297c1163306ef7,19.53
0248ac8a1c8f4064a9b337d34eb95284,84.22
ffa3da7617b542b297103d18695b25af,49.2
c33bbb4071e546c898fc4ce0086c26cb,7.42
968fe37ae3394b58b1c52669366279f2,60.85
1a40403297ae4f92ab35141a46783cfb,43.27
a9b2f19b3d464494abb9fea7ec976249,56.1
62400b16e58d406ea5845cc16a5146fe,84.1
a53885229d7f45b7a595a3830b1184da,67.82
097f34059d6843bdbca1433f3b5fd228,9.24
d8608676d2a94db0ad4e98c738e9cc4c,6.37
18cf2aa5c1634eb5a90937c5fd0a9d45,38.68
0d1a369fce184d62bcc8463d2985522c,29.78
e207149ef6074ed18180449032f5b211,35.49
5dcaa8825065437a95bbd33689436152,92.56
e68fc80534df42e4840b729ca51a7b69,34.25
ec31552dbe3940adbe89cd99212ad6ad,59.75
bfc6a7ed9d8348a58cc3e617010ee801,96.61
5b2c008795374fdd94401915c80d4ed4,53.65
09ff5f7249a646c09a4d925822d15d81,60.92
896c232ba8fa4b06a64295e45a755c1b,88.86
3d27aa4798f5420fbd90a95c41b7945c,96.59
4e3a06dea844444ca4bfc91ac33a41d6,3.53
e2b3c49e59294b08b3beb778eaab7719,18.89
d9bae6a50e81488eb5a3f84a8fdd0337,35.87
eb6ca1424cf3474b8a5c4ed972f25e88,89.04
f9dc448e20854e6b8220b148ca0700a5,60.99
af0d76300637447c8e4b1222063f4987,25.85
ce48a45ed7b14e1e8cc57604bb289e76,19.86
4f1a93d0bd184e9192197d7ef168dfd4,90.14
9ba7f3659eff41c1b9f1adbc980eefbb,41.76
4d0a364144a54a4dadf954e05ff2daa2,76.9
03acc7706a1b461483804631e291f6b5,94.81
2dcd8c99d3ec4efe9d260d7d1c404388,8.14
c1a7259380f84892ba63bb8625aa3d49,93.57
04a91b298d7d48c681eb1930ac89d2a5,53.66
e16a55f1e917415db153151dae405497,57.36
234004f7fac240728ff321154af22496,31.79
62f0731dc7f643e9bccad1bd2cf29825,71.59
7a72e086b4704c538055c3848494d289,82.97
4e9d0a678f484fe3a4bfbe237e9a2a2e,29.27
9350069306a54bfbab37e2aa5e97e781,28.09
fbb37ba995174edfb1a9199657c88dfa,94.79
20298fc5f98e45fa9211450964e2ea8a,10.79
cf40cfe3220a49869d4b0735f429ef5a,17.81
37f5cde457fe4470901f8ffa61f0da53,73.32
da0776026dd3422a95c85df5b03568dd,77.08
b876640ee18241ceae44e3a9b1d327cc,83.61
e3ea214c39de45119e2971942118495f,37.64
ef184a9d00d4448699bf36af1e15d2ab,53.33
e7d44610c9cb438a9a9fe70a96f1e360,28.8
af7d39ffd4b748c688c264c0cf45b5c7,45.87
1d633197b1f94697ab3442a860a0e8ea,80.73
794a1df1583b40b4b3343208a76ab19a,54.99
7a3588d9709540f69e46a2f26ca030d8,97.05
133e275ede1f409bb95967dd36b96591,10.32
27e0bd01b3ae4839a46bd1bc8057ed5f,23.97
2533d64637554e3da904c50cc62791d6,85.66
856a056ce34d499a80bc3b834bb6e040,35.81
2a980f41edb546afa5a29f9231aca6de,2.19
c252d756849d4fddbd87a3d383fc24a1,39.94
25af3a68eb01441cb7c5a779d80374ae,46.57
7670c199688747a28cd146cf66fc1dc5,32.28
51329e4e7a70460a885dba9df9ee6a66,47.02
2910e471a6fa47b398185bf29a94edde,76.53
21088988ae3b475e9869076d6e1d0f01,35.98
696196f978674ca393731b95f8e2140c,43.57
52f8f094e28e4d7fa3d9a386001d5624,57.38
ba942170177b4f2e914055ec93b0bbb7,89.6
a3850cdd172c4f93abc485cfa31cfe03,73.85
8e983e8150fa4d9a8f7478b17dfdf641,10.69
c4b72483aa5c433b923f65fae594a4f7,89.89
4e2e4323df5642f8904e5f3d80c4d6a2,1.79
ff010a1ff77a4df7b19c284502dcb196,87.07
39e8e9a27a704119b777b4a8a55d9659,51.1
6958fb00e860471592b97808947fba1d,34.11
8c7de3d31d524ad696a5178194406c9d,39.18
e05551a690ba41f5829057c51d6a24b7,86.96
4d1f79fd4b0540ccb8288eee04246458,23.21
b0889da0b41b435caa2b0f971922f8cb,2.46
aba3651c41c64b33a4e3a6bae038d638,12.12
67763247f6874e0ba4fee381ea87308a,79.25
987e2deec40f43d7946072bbfa8d8c3e,41.53
935452337df6459cbc39909b5a35ccfb,66.0
16aa53cd91314e6a8e9c30599642742c,28.01
34cc1c1a9504412498cf84411a7e4638,3.64
3908f06e9edb4799bb39e820f472f925,16.28
3eaa7116f66a41ac9ee37cfddcc81914,25.74
5f7ff10da2f84c9db528cc8086c628d3,90.89
2d6ae4a4c5c44bcd987aa4d2d7fdf6eb,8.77
92807e910b7d4e5e82dd7269bc98c4e1,84.12
bc926da5f0184da5ac2a2dca74466048,54.41
4376e26c23244d899a292d360346ff43,13.56
18318ed82d6f465899fa5edb0f275c3f,89.58
6854ba6e678f4589b27dccf73c198fa1,58.09
640112b901634b9f832443f99fa18aac,3.88
9cfbc1582e6b4bd1bafd0b1bf7770c57,68.66
a93432db8001437f873e42c9d6de4e12,89.12
216f12b56d0b47039cd75ad2a7a2e59c,63.46
939df89bdce94a94a7d479d2ba0f28ef,32.39
2a10f61be02e4e6983de2a2f6ff9182c,58.21
4321fbaf80a1468a9c319653716ba6b2,68.78
2a3e5e81ba614d66a0be985bb4345f23,78.63
7d6bdab80d8042d8aac61343cee5ade2,60.77
287c8a3368cb4b88866b76fc524f3014,27.91
6b2df8fc6cee48e99ea4d01429cc90f6,92.47
faa4899f8fba4687a6d010d5bf5c0efb,14.16
79be2a959f1d466d968feb3ae103a103,19.34
9b2f644cb2d34be586577601cfdc0a54,57.8
166a5df0e1da41fdad8acaecfe7c0b25,84.64
a2e1ce9c3d094593b80cc9b51101f24e,98.85
42b2eb0a15024094b85c67a5c6a67604,70.56
f38e4868f7d848ce9f3c69900a86c32b,7.57
c3a59170b32d4b4b813c56ffbd3efdd2,68.04
41d0afd9dbda4526957eb8e132f2bd2e,92.55
79ef615249244e47bd425eef5e1c3429,8.56
cf70ddc1db49453d9e4b47eb0dc63c22,11.02
2af1481e3c9f4d22b1ba39214f06ad48,25.7
32304075ad974391979b9dc59f726469,90.22
181bc6592559458db7adb321982fba93,58.34
67023b75db6247c2b010736caf7575ff,2.98
c91f86d370e945d4bad7d7ea17ad44d0,24.49
32dc0ae4b0204b029c6651d056124995,33.21
5f93bf5443c74aa680e9b7ce9a4619d1,64.96
4949f0007995402fbb4a74f5f3560300,50.05
9f5e7d3d4caf451b93bf1609521b2ad5,8.63
ff7afb292c77403c94244ad70b4acba6,95.61
7a8d3fcbd35d46a6bb7bf98dc20c3da9,16.77
42e415001806494eb34209fe1931c66b,50.0
1cb216d51bfe49689750e4c7b65ac02b,25.19
691f4eac09c2427e869c33345a864da2,22.98
09b6eb4d7be54586895fd7184c985e04,56.55
55cc8da59daa4cee97af2ed7c1d51f1c,42.55
3a4bc73eb36f4b0b9c58aa99a56e8813,63.54
11db69f5beae4b78a8dc5e8a12a5e831,96.64
f199e0964d6f492fbdb37cb53a52a95f,93.7
337a147fd72547e382d953e32b04958a,83.23
625140de9dca48e2b37812f51f673f60,89.49
2e7165d421e443f18a342335802dc208,46.0
26c9abe686f742a0bc19cfdeb39aeca9,59.16
6816f7f710a6491cb5a47144efdfb752,86.79
17c5bb0c25e94d63bf95ac6761d4f34f,18.05
f9c668aa15dc4a8e9ad3874be4e0118f,93.47
90607878dd9d409bb5ac1f69a0492844,30.3
32a63460d9ba42ecb9eee0224e3f49af,44.44
1fc16638eb5947c3adc07bce386ce456,3.3
bcd26a3d53aa444bafa3624035ea161a,54.68
cc1dca22080846f4b5f15d0b563c4eca,14.57
359cb1664b8242c589a77b7d85aa415f,40.87
3398b3c90f3740a89a6ac79cd6f091d9,72.47
06eee6341e964b14be83f97771e5ce94,93.81
8d79fe7e3f9748cbba721e4053a5b8df,88.09
86cf06ff53624599a7d030feea12992d,71.07
9771fb2c469e41a282d80d6fa67cc353,28.0
e00ff0864b1c402b872973f842f9b5a6,80.08
8db5d192b37541599061f3c1a1e6eb89,82.66
352471e44a1b4c3ebf690c9e5d4278d2,36.95
09c8cfd774434f2f8f4046669594f1d4,29.38
cca46c426bab471c869e428f532d39ba,15.01
912a371a465441ca8428c1558a817799,52.48
09b446a27fec4abeb89b822ba47627ab,25.39
1b93026dcfe148f19800e2306eae4d11,18.75
1eb45405c41d48f4b8b2137afbe00eec,8.39
6b2c9a3ca68847de880e97b885559909,93.88
f2b9612dfb994c4db8e4976769812e0d,62.68
4573b57bfcc540538b265ed42dcdd845,87.05
6db8068a6cf24ad0b0bb6096aad234f0,8.45
fde8d8e63b814174b43945433ad47fd2,87.85
91081de499434a80b5b00a5bd2ea7069,80.4
7a99fdb4387c4851b411f496389f2408,7.76
c724ee8af3484885be7103d493227f2c,39.01
999960a5d9e34f09bb0db461c9fe05a9,11.61
e01f00c905fb40bc86f988f9dbe1c95a,45.33
d1d9f6bd10c94c53b2a3098340daf9db,9.78
acab6be0f5544a938f1a480f1810e1be,11.14
9d5ccb03519c4b91bfb0cc9c0bf99b42,35.27
a34c6b50e0c641749ab2c726fcbcb1a8,58.46
017775bb486047c99229593d4d4ae92e,23.75
1e5cc35546994390b318b5111ada32df,46.79
c6a569d8227241f18d5eb0a7f044fc0a,93.47
5bfc1ed2405d45d4a9640bd39c7b2a4f,31.03
f9f1541a6e6f4348aa5c61f0dce3010d,88.87
1d5b6be9cfe840e2b759b1e3a0a0aafa,84.85
a38c29606719491ba4ce18d53eaf11e7,89.34
a5d8bd75602647f3b82143e79a9b40e9,1.88
4b07e172fbd34673b1ceab21754b385f,21.54
edc33dd87f114c9ea7909de2364bb07f,60.31
d9de7d8693db44cb9b2c84158ed2dcf9,57.97
27c7a57fa7b54ad790b86e5585a1c68f,49.13
f979d92f481146fa91302ccf7c284bca,13.61
b1ed9224b4de4411b1096c9d34bac8f1,30.26
c77e9ec2ed5f427592370b1599c88625,37.54
94a401911da04f629f128279afbe41d9,26.7
df4b98768a504ebfbd427aa3bf0f7455,32.38
68982962e58148889ddb4f9aad4658b3,70.69
880a1a852ad940a8af9a785281349b03,87.13
30dc0368dd024de9bbee2689891867d7,61.65
ca554fa362f647b695dbf87b2d6bbf0b,12.72
788279325a4249a2891a7bb60658665d,73.02
5e8a6f20d71741f48a49815d7346d15e,14.72
ac65462f59df45adb9d4088b401e1197,30.11
a7e7cce9156c47ee80f79a77b33df37e,93.75
b660ee1950b94886a7027710466b908f,41.59
9a1dc1c9c5644fa6ac9b2f25cab18d31,31.85
540c1f235d88477c890cbb40872fd67e,41.27
f1e202dbe37b45e5a5f387760299faca,97.72
f0aeb1820dbb45e0891a6ff2d50adae9,19.42
231ac599cdd94294a26df2b9d7bd48f7,68.19
cab2c340825a455595d40347d449fc26,14.32
fc005049b1c94f8f8a3385a255b16ffc,18.5
51dcaf44ca93499ab5eb1fd92cb1cd97,38.64
65ed3892f4ee41aea67ae44b75ac8c23,38.5
b372652976ee4ebd8a1a009da37edb46,29.05
d6a899ee05fc495b8d13e2f3c6558c46,53.91
0d7e9b011867400da122b046f7d2ce4d,71.01
2cec11c16bac4c72b2196bf6c0e5e5b3,18.77
6c35faf71868479f837bf2a78284910e,81.17
